datetime	c73159	c73160	c73163	c73164	c73165	c73166	c73167	c73168	c73169	c73170
2018-10-07 09:00:00	75	71	29	37	111	74	45	27	107	102
2018-10-07 10:00:00	122	98	10	56	174	143	69	71	183	160
2018-10-07 11:00:00	164	109	39	89	277	312	137	103	240	259
2018-10-07 12:00:00	133	58	81	75	384	390	207	149	258	330
2018-10-07 13:00:00	267	303	65	99	449	537	235	201	326	263
2018-10-07 14:00:00	387	313	100	89	555	554	336	206	373	421
2018-10-07 15:00:00	240	243	96	79	482	607	289	219	335	420
2018-10-07 16:00:00	223	254	59	79	437	638	381	317	257	363
2018-10-07 17:00:00	337	265	102	136	486	634	207	279	291	327
2018-10-07 18:00:00	141	103	75	60	301	548	222	179	254	264
2018-10-07 19:00:00	189	122	65	56	247	575	156	149	241	239
2018-10-07 20:00:00	142	93	47	35	285	523	80	139	157	199
2018-10-07 21:00:00	76	61	46	13	257	333	52	42	131	112
2018-10-07 22:00:00	82	35	22	8	105	229	49	46	99	41
2018-10-07 23:00:00	30	17	3	4	27	100	51	22	18	26
2018-10-08 00:00:00	8	12	8	3	46	58	0	8	28	18
2018-10-08 01:00:00	11	8	11	3	43	44	3	3	14	3
2018-10-08 02:00:00	2	0	34	3	51	10	0	7	14	16
2018-10-08 03:00:00	4	6	2	7	6	27	3	6	4	9
2018-10-08 04:00:00	37	14	10	11	35	25	14	26	1	7
2018-10-08 05:00:00	51	33	9	8	43	49	10	10	24	13
2018-10-08 06:00:00	64	100	21	21	75	120	57	48	108	97
2018-10-08 07:00:00	167	149	64	71	125	238	88	37	318	129
2018-10-08 08:00:00	86	231	104	68	266	310	199	141	394	264
2018-10-08 09:00:00	111	215	74	127	283	393	250	171	427	196
2018-10-08 10:00:00	178	287	90	112	377	402	222	218	450	366
2018-10-08 11:00:00	340	426	133	238	388	614	284	313	492	392
2018-10-08 12:00:00	616	344	93	178	525	589	280	277	428	480
2018-10-08 13:00:00	356	381	166	157	511	629	292	227	524	378
2018-10-08 14:00:00	654	374	139	261	562	645	410	182	404	397
2018-10-08 15:00:00	723	459	166	277	610	717	428	266	494	544
2018-10-08 16:00:00	653	492	197	194	644	754	264	167	573	406
2018-10-08 17:00:00	383	317	136	70	703	749	167	127	383	521
2018-10-08 18:00:00	353	189	36	97	529	551	95	107	301	312
2018-10-08 19:00:00	260	274	23	24	392	500	184	113	237	195
2018-10-08 20:00:00	166	186	28	24	130	230	122	66	124	149
2018-10-08 21:00:00	191	130	12	8	120	64	57	63	46	81
2018-10-08 22:00:00	62	49	9	10	64	86	59	26	76	97
2018-10-08 23:00:00	37	9	12	7	26	5	12	20	46	22
2018-10-09 00:00:00	13	5	2	3	17	0	18	7	28	9
2018-10-09 01:00:00	8	1	4	6	8	12	2	6	6	11
2018-10-09 02:00:00	1	6	3	1	21	10	0	0	9	17
2018-10-09 03:00:00	0	9	3	2	12	2	0	1	3	0
2018-10-09 04:00:00	40	14	12	6	17	7	3	29	8	10
2018-10-09 05:00:00	46	15	6	6	44	52	12	16	17	35
2018-10-09 06:00:00	107	97	16	12	113	134	53	60	76	81
2018-10-09 07:00:00	219	229	51	101	278	238	141	78	424	190
2018-10-09 08:00:00	160	277	107	86	283	361	206	103	362	213
2018-10-09 09:00:00	189	218	71	107	338	432	216	189	412	272
2018-10-09 10:00:00	159	257	106	145	367	413	216	184	435	395
2018-10-09 11:00:00	203	201	148	140	519	476	271	258	495	422
2018-10-09 12:00:00	333	235	134	187	450	545	339	313	572	407
2018-10-09 13:00:00	344	327	134	157	534	532	276	261	466	378
2018-10-09 14:00:00	400	253	168	251	532	660	321	319	299	418
2018-10-09 15:00:00	579	320	168	204	582	705	278	252	396	556
2018-10-09 16:00:00	500	402	170	183	582	671	378	229	566	496
2018-10-09 17:00:00	463	293	159	99	476	740	245	223	368	552
2018-10-09 18:00:00	273	214	75	99	488	639	241	230	326	442
2018-10-09 19:00:00	428	151	79	95	519	571	242	154	326	334
2018-10-09 20:00:00	252	64	51	59	395	658	124	111	195	262
2018-10-09 21:00:00	147	103	43	36	276	411	57	77	179	177
2018-10-09 22:00:00	107	49	22	16	157	341	56	22	64	84
2018-10-09 23:00:00	27	15	31	17	113	170	43	22	50	58
2018-10-10 00:00:00	24	3	5	9	72	139	6	22	14	21
2018-10-10 01:00:00	13	19	12	4	146	101	14	1	23	17
2018-10-10 02:00:00	0	3	14	7	54	58	2	4	6	9
2018-10-10 03:00:00	1	4	5	10	34	30	0	8	14	14
2018-10-10 04:00:00	8	12	10	16	83	41	11	21	2	7
2018-10-10 05:00:00	56	31	12	7	108	83	29	12	17	21
2018-10-10 06:00:00	132	97	12	27	288	186	61	43	173	83
2018-10-10 07:00:00	176	239	67	107	287	353	197	108	532	125
2018-10-10 08:00:00	149	168	86	118	226	316	238	147	385	200
2018-10-10 09:00:00	128	174	162	171	343	389	336	210	383	189
2018-10-10 10:00:00	90	198	114	170	459	487	336	196	773	470
2018-10-10 11:00:00	204	351	180	217	542	585	435	411	1041	725
2018-10-10 12:00:00	157	316	216	176	563	393	445	385	926	693
2018-10-10 13:00:00	270	257	164	180	461	325	499	518	748	434
2018-10-10 14:00:00	286	270	100	270	454	427	602	321	501	387
2018-10-10 15:00:00	407	278	162	239	425	509	611	521	631	557
2018-10-10 16:00:00	375	471	245	228	586	457	778	554	591	575
2018-10-10 17:00:00	585	114	214	212	552	464	503	469	650	591
2018-10-10 18:00:00	288	221	140	101	415	497	323	367	375	428
2018-10-10 19:00:00	332	177	108	114	553	664	312	340	379	375
2018-10-10 20:00:00	204	204	64	93	527	524	254	258	277	364
2018-10-10 21:00:00	207	184	74	62	405	529	146	125	157	157
2018-10-10 22:00:00	129	54	67	35	300	426	56	53	94	90
2018-10-10 23:00:00	77	30	32	15	245	293	37	23	63	65
2018-10-11 00:00:00	41	28	22	23	127	139	31	35	20	27
2018-10-11 01:00:00	33	24	28	15	96	116	24	10	48	41
2018-10-11 02:00:00	9	16	8	8	112	93	22	11	21	24
2018-10-11 03:00:00	5	20	16	18	96	50	4	15	3	12
2018-10-11 04:00:00	26	20	5	19	107	86	24	42	13	21
2018-10-11 05:00:00	69	18	9	11	129	87	25	15	49	7
2018-10-11 06:00:00	140	79	17	18	197	242	71	51	107	56
2018-10-11 07:00:00	141	163	38	95	335	248	139	96	357	154
2018-10-11 08:00:00	142	209	87	119	278	191	268	222	328	210
2018-10-11 09:00:00	114	196	104	123	269	252	241	214	330	240
2018-10-11 10:00:00	92	75	115	162	274	286	253	296	500	255
2018-10-11 11:00:00	138	116	97	219	456	514	269	210	406	484
2018-10-11 12:00:00	208	179	186	217	432	354	338	276	457	517
2018-10-11 13:00:00	145	273	98	201	419	407	280	283	551	470
2018-10-11 14:00:00	177	190	160	220	424	478	308	254	797	363
2018-10-11 15:00:00	323	164	110	211	537	409	357	242	528	394
2018-10-11 16:00:00	263	165	193	188	526	434	412	288	549	417
2018-10-11 17:00:00	223	256	125	172	520	472	316	235	459	464
2018-10-11 18:00:00	222	172	81	113	468	452	317	240	363	423
2018-10-11 19:00:00	259	221	75	95	634	524	309	277	325	387
2018-10-11 20:00:00	147	220	81	69	595	469	160	193	304	277
2018-10-11 21:00:00	236	117	75	43	344	371	237	213	144	155
2018-10-11 22:00:00	159	91	65	44	287	433	103	62	194	229
2018-10-11 23:00:00	58	44	45	28	192	214	68	49	53	69
2018-10-12 00:00:00	49	23	51	24	197	175	51	42	21	68
2018-10-12 01:00:00	35	49	29	27	178	212	26	48	31	52
2018-10-12 02:00:00	21	35	19	9	180	94	36	43	8	59
2018-10-12 03:00:00	11	23	14	49	233	56	17	33	15	27
2018-10-12 04:00:00	19	25	10	25	97	67	26	23	16	31
2018-10-12 05:00:00	98	23	10	13	156	131	50	8	10	7
2018-10-12 06:00:00	144	67	18	19	266	257	64	39	77	34
2018-10-12 07:00:00	157	160	59	90	256	218	168	108	339	254
2018-10-12 08:00:00	110	192	70	132	225	193	250	148	457	230
2018-10-12 09:00:00	137	193	68	110	318	258	209	184	397	193
2018-10-12 10:00:00	207	212	124	176	356	312	276	151	578	280
2018-10-12 11:00:00	179	132	134	265	457	334	280	350	644	492
2018-10-12 12:00:00	195	240	167	236	564	532	348	330	605	577
2018-10-12 13:00:00	232	373	163	264	558	422	414	337	585	484
2018-10-12 14:00:00	407	367	194	207	520	596	390	350	478	526
2018-10-12 15:00:00	399	172	205	258	534	516	417	330	523	456
2018-10-12 16:00:00	220	243	170	190	561	506	569	402	512	474
2018-10-12 17:00:00	251	262	166	170	539	365	295	327	469	503
2018-10-12 18:00:00	207	356	121	154	417	438	282	267	474	572
2018-10-12 19:00:00	279	231	136	107	661	536	395	260	372	470
2018-10-12 20:00:00	293	134	93	73	521	574	275	421	346	357
2018-10-17 21:00:00	174	91	56	47	411	522	134	129	142	188
2018-10-17 22:00:00	170	74	78	20	423	418	88	47	163	138
2018-10-17 23:00:00	78	45	31	17	257	254	27	27	80	137
2018-10-18 00:00:00	48	45	28	22	230	161	26	30	19	41
2018-10-18 01:00:00	18	38	23	28	81	97	23	19	22	36
2018-10-18 02:00:00	43	42	20	35	162	84	5	14	17	28
2018-10-18 03:00:00	6	32	18	41	96	56	11	37	17	19
2018-10-18 04:00:00	31	29	20	39	112	115	9	32	7	18
2018-10-18 05:00:00	38	30	4	13	113	174	27	20	26	16
2018-10-18 06:00:00	106	119	10	14	197	247	26	47	113	67
2018-10-18 07:00:00	163	208	53	41	398	315	110	75	216	72
2018-10-18 08:00:00	103	127	63	83	264	164	87	99	238	136
2018-10-18 09:00:00	87	190	71	88	307	274	117	157	234	179
2018-10-18 10:00:00	106	160	71	122	346	325	185	136	332	211
2018-10-18 11:00:00	139	143	108	174	523	384	290	198	352	379
2018-10-18 12:00:00	119	65	117	207	424	394	304	238	410	302
2018-10-18 13:00:00	93	171	111	218	586	382	328	221	344	291
2018-10-18 14:00:00	156	187	122	161	464	348	327	297	335	411
2018-10-18 15:00:00	294	233	161	270	349	437	346	309	442	395
2018-10-18 16:00:00	210	214	155	177	496	503	326	374	601	424
2018-10-18 17:00:00	282	170	159	153	457	494	416	229	473	496
2018-10-18 18:00:00	338	181	121	123	315	487	242	242	409	463
2018-10-18 19:00:00	291	169	89	107	623	720	304	197	368	358
2018-10-18 20:00:00	176	166	105	44	420	666	179	197	270	317
2018-10-18 21:00:00	163	125	84	37	411	467	113	97	136	199
2018-10-18 22:00:00	131	74	104	34	366	429	74	101	139	215
2018-10-18 23:00:00	64	55	38	35	210	265	131	40	176	81
2018-10-19 00:00:00	29	22	18	18	179	283	50	35	48	50
2018-10-19 01:00:00	43	15	30	18	155	221	55	58	48	31
2018-10-19 02:00:00	4	4	23	25	145	119	20	16	8	45
2018-10-19 03:00:00	21	16	5	20	113	94	27	21	21	23
2018-10-19 04:00:00	31	10	13	13	255	127	22	34	11	47
2018-10-19 05:00:00	43	32	13	19	202	147	24	12	31	25
2018-10-19 06:00:00	102	78	5	14	337	197	39	55	72	56
2018-10-19 07:00:00	180	157	33	60	254	231	105	80	214	78
2018-10-19 08:00:00	83	171	50	80	214	153	133	79	256	172
2018-10-19 09:00:00	144	160	74	140	278	213	213	167	325	201
2018-10-19 10:00:00	146	176	95	135	501	460	459	330	534	519
2018-10-19 11:00:00	232	158	141	228	477	539	439	388	744	524
2018-10-19 12:00:00	291	358	161	207	525	499	375	357	501	432
2018-10-19 13:00:00	336	335	157	182	486	444	377	405	441	375
2018-10-19 14:00:00	340	284	144	210	473	491	458	304	430	504
2018-10-19 15:00:00	462	253	185	212	539	412	516	308	661	546
2018-10-19 16:00:00	293	231	143	199	599	509	536	380	497	476
2018-10-19 17:00:00	272	173	152	159	458	369	330	311	381	431
2018-10-19 18:00:00	234	250	109	126	486	565	141	295	309	437
2018-10-19 19:00:00	219	125	83	108	561	827	224	227	315	368
2018-10-19 20:00:00	170	153	84	82	638	722	165	291	222	287
2018-10-19 21:00:00	149	187	76	59	456	666	216	152	284	180
2018-10-19 22:00:00	83	154	130	101	453	656	167	102	244	162
2018-10-19 23:00:00	106	85	88	77	422	473	167	117	147	170
2018-10-20 00:00:00	103	44	81	54	539	490	169	165	126	152
2018-10-20 01:00:00	53	54	90	80	340	486	92	130	133	120
2018-10-20 02:00:00	44	17	83	50	467	401	90	42	65	158
2018-10-20 03:00:00	40	12	35	24	306	244	40	35	70	113
2018-10-20 04:00:00	51	9	54	35	429	231	62	46	34	125
2018-10-20 05:00:00	36	26	21	23	262	203	16	7	16	21
2018-10-20 06:00:00	50	10	6	2	95	127	19	17	34	14
2018-10-20 07:00:00	31	18	2	7	157	132	35	26	41	31
2018-10-20 08:00:00	28	58	1	44	115	104	27	53	85	79
2018-10-20 09:00:00	44	98	37	62	204	198	64	98	268	117
2018-10-20 10:00:00	99	168	58	93	410	257	147	149	401	202
2018-10-20 11:00:00	184	122	100	145	433	331	296	229	537	229
2018-10-20 12:00:00	120	212	85	127	451	437	299	325	423	277
2018-10-20 13:00:00	204	243	139	143	495	409	242	311	445	319
2018-10-20 14:00:00	192	127	165	163	373	500	279	215	395	304
2018-10-20 15:00:00	298	102	136	144	492	463	246	272	379	331
2018-10-20 16:00:00	299	70	114	119	444	528	216	272	369	407
2018-10-20 17:00:00	149	181	112	109	398	398	218	143	269	389
2018-10-20 18:00:00	197	191	99	102	469	569	195	156	219	514
2018-10-20 19:00:00	209	153	62	130	479	953	229	183	221	356
2018-10-20 20:00:00	268	191	105	107	664	686	186	228	247	289
2018-10-20 21:00:00	154	150	64	85	522	727	212	197	313	162
2018-10-20 22:00:00	158	121	58	110	457	592	137	187	287	169
2018-10-20 23:00:00	111	97	124	91	531	683	138	166	215	117
2018-10-21 00:00:00	155	109	111	158	480	548	99	245	233	179
2018-10-21 01:00:00	95	73	104	111	546	351	157	132	178	217
2018-10-21 02:00:00	60	17	111	75	619	509	67	131	99	263
2018-10-21 03:00:00	40	18	90	67	557	455	58	60	72	230
2018-10-21 04:00:00	85	48	100	94	725	369	108	131	63	225
2018-10-21 05:00:00	30	14	7	15	293	116	31	17	22	38
2018-10-21 06:00:00	22	7	7	0	87	91	2	2	13	16
2018-10-21 07:00:00	37	23	4	12	124	112	9	19	14	13
2018-10-21 08:00:00	16	73	4	16	58	38	9	16	53	60
2018-10-21 09:00:00	72	75	14	33	84	78	29	20	103	73
2018-10-21 10:00:00	183	162	34	50	175	158	70	80	194	126
2018-10-21 11:00:00	243	416	40	82	257	235	169	84	332	160
2018-10-21 12:00:00	398	250	86	64	505	339	204	141	297	251
2018-10-21 13:00:00	491	246	74	87	386	434	177	178	369	225
2018-10-21 14:00:00	269	91	88	66	516	410	236	190	293	351
2018-10-21 15:00:00	627	381	37	122	413	366	207	154	323	284
2018-10-21 16:00:00	396	319	60	79	411	399	133	190	271	354
2018-10-21 17:00:00	348	346	70	47	471	341	114	117	266	320
2018-10-21 18:00:00	243	164	38	20	410	507	127	115	341	274
2018-10-21 19:00:00	223	155	8	12	391	538	81	101	219	332
2018-10-21 20:00:00	190	130	11	10	211	212	78	69	153	133
2018-10-21 21:00:00	95	79	5	3	281	185	20	41	173	89
2018-10-21 22:00:00	116	89	1	7	220	225	81	33	129	48
2018-10-21 23:00:00	48	22	2	5	166	137	34	23	30	39
2018-10-22 00:00:00	72	42	3	7	88	56	6	5	36	31
2018-10-22 01:00:00	41	9	2	5	44	153	8	1	19	12
2018-10-22 02:00:00	62	8	6	5	61	61	4	4	2	7
2018-10-22 03:00:00	15	2	0	0	17	56	0	6	1	0
2018-10-22 04:00:00	34	26	0	12	59	125	13	26	4	15
2018-10-22 05:00:00	34	18	1	5	192	184	21	39	18	18
2018-10-22 06:00:00	81	63	18	13	195	262	34	35	107	52
2018-10-22 07:00:00	265	148	33	46	283	385	164	100	335	124
2018-10-22 08:00:00	137	164	32	72	204	194	246	119	362	193
2018-10-22 09:00:00	135	65	69	107	275	251	172	166	353	154
2018-10-22 10:00:00	85	86	99	132	565	458	396	399	523	477
2018-10-22 11:00:00	166	297	150	244	577	614	425	382	762	431
2018-10-22 12:00:00	208	410	105	133	445	396	362	282	406	520
2018-10-22 13:00:00	191	272	127	178	522	329	343	260	468	386
2018-10-22 14:00:00	199	165	110	256	456	340	308	321	505	409
2018-10-22 15:00:00	389	149	194	238	440	445	323	243	495	477
2018-10-22 16:00:00	314	172	111	233	545	484	415	259	659	539
2018-10-22 17:00:00	191	249	126	174	471	354	218	268	469	413
2018-10-22 18:00:00	300	238	94	118	437	564	205	188	447	343
2018-10-22 19:00:00	288	158	75	85	757	641	189	159	234	221
2018-10-22 20:00:00	208	147	49	68	362	606	174	165	179	217
2018-10-22 21:00:00	197	80	28	19	411	477	93	62	116	131
2018-10-22 22:00:00	113	48	23	24	242	303	44	31	104	34
2018-10-22 23:00:00	37	30	17	7	119	234	50	13	35	44
2018-10-23 00:00:00	21	17	9	6	126	75	16	14	23	30
2018-10-23 01:00:00	15	5	10	3	59	71	8	4	30	5
2018-10-23 02:00:00	6	4	5	4	81	74	6	10	8	5
2018-10-23 03:00:00	0	5	3	5	55	78	2	5	3	11
2018-10-23 04:00:00	5	9	6	10	113	72	6	14	17	9
2018-10-23 05:00:00	41	6	11	8	152	112	19	19	24	14
2018-10-23 06:00:00	94	77	9	20	209	235	54	50	86	58
2018-10-23 07:00:00	184	244	44	53	588	436	136	62	322	139
2018-10-23 08:00:00	162	217	98	90	319	225	146	92	423	176
2018-10-23 09:00:00	76	130	67	108	310	322	123	127	438	170
2018-10-23 10:00:00	59	170	89	113	350	254	138	131	444	336
2018-10-23 11:00:00	118	82	141	212	510	359	205	150	502	293
2018-10-23 12:00:00	123	133	117	107	380	387	217	160	504	359
2018-10-23 13:00:00	110	115	82	175	491	318	224	140	452	390
2018-10-23 14:00:00	150	149	100	243	403	339	263	134	430	358
2018-10-23 15:00:00	206	133	120	147	462	385	352	178	425	580
2018-10-23 16:00:00	138	198	129	180	475	447	265	261	474	458
2018-10-23 17:00:00	171	193	131	150	474	378	272	123	409	410
2018-10-23 18:00:00	216	159	59	108	593	391	210	135	323	400
2018-10-23 19:00:00	206	143	73	78	537	508	230	133	232	209
2018-10-23 20:00:00	52	58	74	58	418	389	162	147	145	216
2018-10-23 21:00:00	82	40	46	18	464	302	103	59	67	122
2018-10-23 22:00:00	63	39	24	19	200	154	28	15	58	83
2018-10-23 23:00:00	30	21	28	18	109	161	26	15	28	23
2018-10-24 00:00:00	16	27	9	13	80	132	38	30	21	34
2018-10-24 01:00:00	24	2	6	20	93	104	12	5	4	17
2018-10-24 02:00:00	6	0	4	10	65	127	4	7	1	11
2018-10-24 03:00:00	6	37	7	13	65	153	2	8	13	7
2018-10-24 04:00:00	21	9	3	14	115	198	10	25	4	1
2018-10-24 05:00:00	49	62	2	8	160	187	33	26	27	8
2018-10-24 06:00:00	133	140	24	29	305	218	35	36	98	50
2018-10-24 07:00:00	408	217	63	72	348	329	154	105	282	104
2018-10-24 08:00:00	219	317	44	98	280	229	152	92	379	154
2018-10-24 09:00:00	136	318	100	91	299	212	229	164	378	165
2018-10-24 10:00:00	90	204	55	115	358	267	182	160	554	305
2018-10-24 11:00:00	253	234	159	193	492	359	263	194	528	402
2018-10-24 12:00:00	199	394	173	138	460	381	267	221	525	408
2018-10-24 13:00:00	481	205	108	175	458	394	314	203	438	441
2018-10-24 14:00:00	289	414	143	226	475	384	479	248	493	353
2018-10-24 15:00:00	690	233	116	234	597	377	363	197	505	466
2018-10-24 16:00:00	344	303	152	160	581	378	563	314	595	532
2018-10-24 17:00:00	442	122	153	139	549	363	331	254	457	505
2018-10-24 18:00:00	327	174	102	134	523	496	268	236	396	419
2018-10-24 19:00:00	236	192	112	117	637	552	267	194	346	271
2018-10-24 20:00:00	44	58	85	79	584	646	196	124	273	340
2018-10-24 21:00:00	41	36	36	52	366	446	111	55	105	170
2018-10-24 22:00:00	35	26	68	30	341	277	48	60	149	129
2018-10-24 23:00:00	0	6	26	12	150	310	44	29	82	28
2018-10-25 00:00:00	4	4	14	13	161	151	19	30	29	33
2018-10-25 01:00:00	7	8	9	12	99	122	29	55	27	47
2018-10-25 02:00:00	3	4	3	6	167	131	14	18	13	13
2018-10-25 03:00:00	0	6	23	14	89	93	2	11	19	11
2018-10-25 04:00:00	2	4	4	24	93	88	9	26	19	11
2018-10-25 05:00:00	4	2	7	3	128	154	9	6	25	11
2018-10-25 06:00:00	72	75	19	25	125	90	31	77	111	67
2018-10-25 07:00:00	110	71	47	93	305	228	95	127	307	127
2018-10-25 08:00:00	194	328	89	94	268	177	145	63	379	209
2018-10-25 09:00:00	830	137	67	120	306	246	214	142	371	186
2018-10-25 10:00:00	625	292	115	151	356	275	231	157	589	265
2018-10-25 11:00:00	1103	284	167	179	489	465	378	197	535	559
2018-10-25 12:00:00	867	10	134	195	516	372	375	306	547	419
2018-10-25 13:00:00	1183	16	127	169	565	376	370	292	508	448
2018-10-25 14:00:00	757	14	141	210	559	411	333	198	398	531
2018-10-25 15:00:00	685	303	124	192	496	363	304	238	401	425
2018-10-25 16:00:00	1000	63	180	175	466	359	366	278	478	430
2018-10-25 17:00:00	869	186	164	131	536	459	276	276	409	369
2018-10-25 18:00:00	207	90	65	110	365	424	267	188	400	390
2018-10-25 19:00:00	50	13	113	148	395	416	194	129	267	228
2018-10-25 20:00:00	3	4	75	79	276	288	144	149	139	182
2018-10-25 21:00:00	4	5	49	56	214	261	182	102	159	104
2018-10-25 22:00:00	8	3	50	35	187	210	84	53	111	88
2018-10-25 23:00:00	4	5	31	25	71	80	57	34	107	48
2018-10-26 00:00:00	0	0	20	17	77	58	21	13	25	33
2018-10-26 01:00:00	0	4	18	11	53	69	39	37	14	33
2018-10-26 02:00:00	0	2	6	13	165	231	10	18	9	9
2018-10-26 03:00:00	2	0	8	28	132	147	1	14	22	31
2018-10-26 04:00:00	14	22	8	34	194	184	16	36	17	18
2018-10-26 05:00:00	0	0	6	14	142	253	16	36	34	32
2018-10-26 06:00:00	40	14	16	28	206	305	56	59	86	48
2018-10-26 07:00:00	69	36	48	98	549	306	152	100	404	144
2018-10-26 08:00:00	117	287	99	96	329	265	182	53	380	285
2018-10-26 09:00:00	805	404	51	111	399	348	142	149	290	288
2018-10-26 10:00:00	785	444	114	143	417	353	278	254	396	285
2018-10-26 11:00:00	813	209	184	205	550	488	321	198	447	396
2018-10-26 12:00:00	685	354	132	194	640	397	358	263	545	598
2018-10-26 13:00:00	270	504	126	277	615	345	307	195	511	430
2018-10-26 14:00:00	214	606	135	212	503	453	304	208	352	604
2018-10-26 15:00:00	137	669	155	218	602	491	308	226	415	614
2018-10-26 16:00:00	1142	126	139	235	530	436	360	270	475	549
2018-10-26 17:00:00	614	321	183	131	415	404	301	181	422	423
2018-10-26 18:00:00	181	40	125	193	601	536	359	311	416	458
2018-10-26 19:00:00	48	28	111	113	530	538	290	274	303	389
2018-10-26 20:00:00	10	16	83	50	517	538	201	242	276	235
2018-10-26 21:00:00	6	11	58	69	427	652	109	145	309	189
2018-10-26 22:00:00	17	9	72	81	312	477	162	109	340	178
2018-10-26 23:00:00	15	8	74	104	402	441	147	161	257	181
2018-10-27 00:00:00	10	10	91	62	496	378	71	102	148	101
2018-10-27 01:00:00	4	2	66	48	386	303	80	57	121	125
2018-10-27 02:00:00	7	12	76	46	407	269	75	30	84	168
2018-10-27 03:00:00	0	2	59	29	394	247	40	33	36	78
2018-10-27 04:00:00	0	0	46	29	396	154	28	50	39	102
2018-10-27 05:00:00	16	5	16	14	174	49	5	18	29	39
2018-10-27 06:00:00	3	13	4	3	113	86	53	15	25	18
2018-10-27 07:00:00	124	65	8	16	223	158	16	25	50	32
2018-10-27 08:00:00	125	178	18	53	151	62	18	39	85	95
2018-10-27 09:00:00	564	402	33	69	206	149	67	59	224	128
2018-10-27 10:00:00	63	332	114	84	362	283	91	127	391	213
2018-10-27 11:00:00	219	110	115	146	459	291	230	172	536	306
2018-10-27 12:00:00	373	6	178	154	523	389	214	217	396	402
2018-10-27 13:00:00	307	8	206	164	502	454	235	161	511	393
2018-10-27 14:00:00	276	6	191	150	466	469	216	194	454	416
2018-10-27 15:00:00	563	280	163	149	631	442	149	137	503	394
2018-10-27 16:00:00	590	159	161	98	507	495	158	113	331	414
2018-10-27 17:00:00	275	616	120	114	485	401	171	158	397	294
2018-10-27 18:00:00	172	138	98	152	593	628	175	146	247	388
2018-10-27 19:00:00	27	44	70	110	538	648	156	125	321	296
2018-10-27 20:00:00	23	18	61	85	557	537	137	117	252	236
2018-11-19 21:00:00	127	103	40	18	146	223	72	75	143	172
2018-11-19 22:00:00	78	58	16	18	89	134	25	25	72	75
2018-11-19 23:00:00	38	16	2	14	69	175	26	11	35	23
2018-11-20 00:00:00	14	10	7	1	59	37	2	0	10	34
2018-11-20 01:00:00	11	4	6	2	18	25	9	4	11	3
2018-11-20 02:00:00	2	0	1	2	21	4	0	1	17	8
2018-11-20 03:00:00	13	0	1	3	24	7	3	2	0	6
2018-11-20 04:00:00	18	8	5	4	14	11	4	5	24	4
2018-11-20 05:00:00	59	24	7	6	72	28	10	8	17	22
2018-11-20 06:00:00	59	93	13	22	106	88	25	28	107	83
2018-11-20 07:00:00	177	161	51	72	283	200	113	62	308	115
2018-11-20 08:00:00	117	145	75	97	238	145	172	79	404	180
2018-11-20 09:00:00	122	110	112	124	261	204	200	113	453	248
2018-11-20 10:00:00	157	155	90	162	331	261	207	164	470	230
2018-11-20 11:00:00	143	224	178	229	290	322	311	173	475	347
2018-11-20 12:00:00	242	55	142	202	373	327	273	214	516	498
2018-11-20 13:00:00	205	169	155	168	503	302	318	267	515	492
2018-11-20 14:00:00	216	182	151	262	455	413	333	276	353	472
2018-11-20 15:00:00	212	173	98	204	380	372	265	225	476	571
2018-11-20 16:00:00	410	160	162	222	544	401	367	274	477	774
2018-11-20 17:00:00	291	193	86	124	366	503	240	254	585	532
2018-11-20 18:00:00	211	253	95	106	439	420	261	228	536	387
2018-11-20 19:00:00	268	154	60	89	432	374	157	169	264	322
2018-11-20 20:00:00	201	127	47	54	269	333	126	138	179	318
2018-11-20 21:00:00	138	101	42	29	197	261	81	83	145	256
2018-11-20 22:00:00	90	60	25	15	103	191	54	21	87	77
2018-11-20 23:00:00	46	32	13	12	73	138	28	11	41	30
2018-11-21 00:00:00	10	7	8	6	26	63	2	12	31	31
2018-11-21 01:00:00	11	5	6	1	49	29	0	2	13	17
2018-11-21 02:00:00	16	13	5	8	22	31	3	2	7	12
2018-11-21 03:00:00	6	18	2	8	12	5	0	0	3	14
2018-11-21 04:00:00	26	6	6	1	16	21	2	3	12	5
2018-11-21 05:00:00	29	23	2	11	26	25	29	17	21	24
2018-11-21 06:00:00	87	57	11	21	103	78	36	25	90	55
2018-11-21 07:00:00	151	239	28	97	267	214	114	50	296	156
2018-11-21 08:00:00	168	262	52	85	244	178	223	103	296	191
2018-11-21 09:00:00	127	203	109	122	235	261	190	149	263	298
2018-11-21 10:00:00	82	144	62	146	415	208	230	94	356	247
2018-11-21 11:00:00	124	219	101	216	454	290	289	257	432	443
2018-11-21 12:00:00	145	253	185	134	446	337	306	175	454	346
